File,SNR Noisy,SNR Denoised,PESQ Noisy,PESQ Denoised,STOI Noisy,STOI Denoised,MSE Noisy,MSE Denoised,PSNR Noisy,PSNR Denoised
noised_p228_003.wav,3.3160256603138016,-32.24904979741691,1.1747599840164185,1.1340452432632446,0.7471370351360859,0.7256012131916088,999.0148427276176,3598151.8411378264,56.43086286040723,20.865787402676517
noised_p228_004.wav,5.968602839398594,-30.802133717155865,1.1710247993469238,1.7078039646148682,0.7682941175176932,0.7715586448043107,672.2050856082376,3195769.5139584444,56.13446618431375,19.36372962775929
noised_p257_004.wav,2.8111340360864157,-34.941843096078074,1.3208074569702148,1.3112412691116333,0.9480609651113616,0.9430221380234619,1111.788690134704,6627045.692608116,57.71339391832653,19.960416786162032
noised_p257_002.wav,3.038013847618353,-27.89553957705448,1.3909941911697388,1.3398475646972656,0.9501844294148566,0.947414505793457,1162.969939327082,1441862.4494655812,49.88967595787847,18.95612253320563
noised_p257_003.wav,1.1700119902763422,-32.668402014508466,3.090447425842285,1.724374771118164,0.9519335973214994,0.934095633433342,1461.6452435477752,3537393.5379118696,50.99805502443144,17.15964101964663
noised_p228_005.wav,3.674505499738223,-32.8546590694231,1.2980071306228638,1.217655062675476,0.8224962589686446,0.804210326145323,751.3807652366246,3378909.2689735503,54.736546793527204,18.207382224365883
Average,3.329715645571955,-31.901937878606148,1.5743401646614075,1.4058279792467754,0.8646844005783568,0.8543170768985839,1026.500761097007,3629855.3840092313,54.31716678981411,19.085513265636
